timestamp,force_x,force_y,force_z,torque_x, torque_y, torque_z,tibia_x, tibia_y, tibia_z,tibia_qx, tibia_qy, tibia_qz, tibia_qw,femur_x, femur_y, femur_z,femur_qx, femur_qy, femur_qz, femur_qw,sensor_x, sensor_y, sensor_z,sensor_qx, sensor_qy, sensor_qz, sensor_qw
1751360268.451842,-8.57736,4.82972,6.48746,-0.214807,0.687806,-0.05764,0.0428735,0.458335,0.211442,0.586918,0.56703,-0.481411,0.319761,0.0904827,0.350464,0.481418,0.598749,0.596099,-0.466075,0.262563,0.0230893,0.407264,0.144255,0.215161,-0.0523384,0.63304,0.741773,
1751360268.461931,-8.83708,4.96933,6.55108,-0.207804,0.732154,-0.064343,0.0427979,0.457631,0.209748,0.582871,0.56622,-0.485327,0.322668,0.0904507,0.350471,0.481417,0.600277,0.594922,-0.466257,0.261417,0.0226775,0.406151,0.143078,0.21501,-0.0486045,0.632505,0.742526,
1751360268.471853,-9.04176,4.75632,6.69357,-0.215369,0.760234,-0.068977,0.0426426,0.456158,0.206685,0.581545,0.564852,-0.490126,0.320194,0.0904328,0.350434,0.481346,0.599434,0.595062,-0.467131,0.261475,0.0217503,0.403915,0.140677,0.214377,-0.0418938,0.631219,0.744211,
1751360268.481878,-9.10381,4.77797,6.76817,-0.213467,0.779999,-0.072484,0.0422984,0.455434,0.205175,0.578163,0.564596,-0.493218,0.322016,0.090442,0.350427,0.481267,0.598714,0.595134,-0.467142,0.262935,0.0212402,0.402837,0.139667,0.212418,-0.0390835,0.631711,0.744508,
1751360268.491848,-9.00086,4.94411,6.80574,-0.213385,0.79265,-0.072747,0.0417922,0.454785,0.203648,0.576448,0.563308,-0.494851,0.324831,0.0905047,0.350334,0.481199,0.600552,0.593383,-0.467968,0.261226,0.0207146,0.401802,0.138523,0.211404,-0.0358258,0.632039,0.744682,
1751360268.501837,-9.05914,4.84886,6.86761,-0.220155,0.805953,-0.070799,0.0412081,0.454147,0.202364,0.574134,0.564048,-0.497149,0.324132,0.0905715,0.350264,0.481123,0.599874,0.5936,-0.468299,0.261699,0.0201302,0.400822,0.137502,0.209842,-0.03204,0.633011,0.744471,
1751360268.511894,-9.03805,4.92108,6.98998,-0.221046,0.81759,-0.068094,0.0403624,0.453569,0.200923,0.571272,0.563568,-0.498326,0.328193,0.090657,0.350182,0.481084,0.59923,0.594445,-0.468079,0.26165,0.019475,0.399783,0.136406,0.208475,-0.0301028,0.634668,0.743524,
1751360268.521990,-8.99303,5.03212,7.11248,-0.222644,0.82736,-0.068905,0.0385417,0.452472,0.198363,0.567921,0.563474,-0.499354,0.332578,0.0907263,0.350113,0.480909,0.600239,0.593674,-0.467423,0.262259,0.0180239,0.397778,0.134319,0.205286,-0.0259793,0.637428,0.742205,
1751360268.531934,-9.34977,5.13536,7.26654,-0.229314,0.840875,-0.07348,0.0375619,0.451938,0.197097,0.565769,0.56283,-0.500838,0.335095,0.0907778,0.35009,0.480905,0.598443,0.595102,-0.467083,0.263728,0.0173271,0.396851,0.133292,0.202524,-0.0258457,0.639009,0.741609,
1751360268.541937,-9.07546,5.17412,7.31413,-0.240862,0.829082,-0.077985,0.0366351,0.451549,0.19577,0.564489,0.561863,-0.501007,0.338607,0.0907662,0.350074,0.480864,0.600082,0.594055,-0.467072,0.262381,0.0168028,0.39595,0.132374,0.199466,-0.0242873,0.642106,0.739813,
1751360268.551869,-8.95581,5.12439,7.2771,-0.249758,0.830517,-0.08121,0.0356141,0.450956,0.194554,0.562647,0.563015,-0.499725,0.341638,0.0907686,0.350096,0.480946,0.598205,0.595323,-0.467469,0.263086,0.0162119,0.395057,0.131328,0.198076,-0.0214736,0.644387,0.738289,
1751360268.561933,-8.8826,5.16007,7.29312,-0.256485,0.839824,-0.083095,0.034578,0.450546,0.193193,0.55971,0.563692,-0.499593,0.345519,0.090773,0.350119,0.480973,0.598201,0.595506,-0.466999,0.263514,0.0155104,0.394144,0.13018,0.196333,-0.0200432,0.646514,0.736933,
1751360268.571868,-8.98821,5.03839,7.33224,-0.262186,0.848647,-0.085418,0.0325509,0.449598,0.190646,0.556853,0.563456,-0.500493,0.349198,0.0907115,0.350198,0.481062,0.598341,0.59513,-0.467668,0.262857,0.0141543,0.39229,0.128142,0.191652,-0.0173262,0.650455,0.734764,
1751360268.581934,-9.01287,4.97384,7.32624,-0.263187,0.850522,-0.087587,0.0314312,0.448975,0.189378,0.552902,0.564856,-0.500567,0.353088,0.0907082,0.350193,0.481109,0.597996,0.595573,-0.467518,0.262906,0.0135563,0.391318,0.127071,0.190267,-0.0155087,0.652822,0.733063,
1751360268.591842,-8.85082,5.04177,7.29921,-0.255617,0.848842,-0.08755,0.0304625,0.448417,0.188117,0.549714,0.566509,-0.499624,0.356733,0.0906285,0.350234,0.481061,0.600363,0.593715,-0.467535,0.261682,0.0130421,0.390347,0.126262,0.187194,-0.0121091,0.65597,0.731106,
1751360268.601895,-8.81519,5.11473,7.32172,-0.248329,0.859727,-0.085534,0.0294794,0.447773,0.186913,0.549364,0.56551,-0.499787,0.358622,0.0905481,0.350258,0.481041,0.601118,0.593624,-0.467397,0.260398,0.0123248,0.389431,0.125362,0.184865,-0.00932578,0.657124,0.730703,
1751360268.612024,-8.87316,5.09521,7.33666,-0.23949,0.875338,-0.081688,0.0284199,0.447084,0.185674,0.546707,0.565517,-0.500686,0.361408,0.0905137,0.350277,0.480953,0.601163,0.593596,-0.467116,0.260863,0.0115958,0.38832,0.124328,0.182861,-0.00858596,0.658661,0.729831,
1751360268.621837,-9.00152,5.2588,7.40537,-0.224737,0.889629,-0.080005,0.0263015,0.445695,0.183392,0.543269,0.564894,-0.501001,0.367085,0.0904677,0.35029,0.480831,0.601491,0.593898,-0.46633,0.260827,0.010357,0.386146,0.122456,0.178493,-0.0067513,0.662948,0.727045,
1751360268.631861,-9.06579,5.26769,7.46586,-0.212469,0.894234,-0.078707,0.0252135,0.444968,0.182242,0.541193,0.565866,-0.499039,0.371302,0.0904652,0.350194,0.480744,0.600391,0.595119,-0.465863,0.261413,0.00976259,0.385095,0.121642,0.175604,-0.00531359,0.665076,0.725816,
1751360268.641932,-9.04274,5.57252,7.44344,-0.200464,0.893448,-0.07909,0.0241162,0.444248,0.181073,0.540191,0.564604,-0.499186,0.374472,0.0904573,0.350151,0.480651,0.600557,0.594786,-0.466075,0.261412,0.00905637,0.383986,0.120633,0.173412,-0.0045253,0.666717,0.724842,
1751360268.651878,-8.8738,5.49524,7.4922,-0.204802,0.892513,-0.080691,0.0231164,0.443647,0.179955,0.539659,0.563835,-0.498409,0.37742,0.0904746,0.350106,0.480593,0.600521,0.594671,-0.466247,0.261446,0.00870469,0.382932,0.119828,0.170945,-0.0018024,0.669885,0.722516,
1751360268.661838,-8.72624,5.46001,7.61004,-0.209734,0.902665,-0.082424,0.0208905,0.442151,0.177661,0.535956,0.564311,-0.496233,0.384782,0.090507,0.350057,0.480503,0.601178,0.593749,-0.466314,0.261911,0.00786394,0.380838,0.118036,0.165198,0.000812076,0.676053,0.718095,
1751360268.671849,-8.83152,5.52654,7.69822,-0.213728,0.922363,-0.082357,0.0198537,0.441437,0.176483,0.534116,0.565647,-0.49336,0.38905,0.0905425,0.350013,0.480493,0.600677,0.593932,-0.466634,0.262076,0.0072595,0.379614,0.116895,0.163144,-0.00072124,0.678374,0.716374,
1751360268.681882,-8.96488,5.26968,7.7543,-0.222868,0.937062,-0.082877,0.0187256,0.44073,0.175254,0.5317,0.565427,-0.49312,0.392963,0.0905817,0.350017,0.480491,0.600581,0.594008,-0.46673,0.261956,0.00678231,0.378529,0.11603,0.159648,0.000749764,0.680589,0.71506,
1751360268.691851,-9.03416,5.32118,7.80261,-0.218179,0.938824,-0.082573,0.0177554,0.439862,0.174048,0.528558,0.564567,-0.49366,0.397731,0.0906248,0.350004,0.48053,0.600988,0.593687,-0.466717,0.261771,0.00652381,0.377425,0.115027,0.157018,0.00177685,0.683816,0.712557,
1751360268.701840,-8.87722,5.33961,7.7763,-0.212787,0.93169,-0.079474,0.0169379,0.439235,0.172772,0.527499,0.56405,-0.491598,0.402397,0.0906433,0.350005,0.48053,0.600715,0.594035,-0.466376,0.262216,0.00621145,0.37625,0.114148,0.153278,0.00246857,0.686237,0.711041,
1751360268.711934,-8.7494,5.45896,7.6941,-0.200641,0.930379,-0.07288,0.0160111,0.438412,0.171496,0.525457,0.563912,-0.49104,0.405927,0.0906615,0.350023,0.480549,0.600114,0.594339,-0.466658,0.2624,0.00588212,0.375117,0.113088,0.150357,0.00295162,0.688432,0.709539,
1751360268.721837,-8.6846,5.57043,7.72117,-0.192357,0.933972,-0.066889,0.0145874,0.436673,0.16886,0.518676,0.5636,-0.490407,0.41573,0.0907055,0.350016,0.480624,0.599876,0.594977,-0.466804,0.261238,0.00551636,0.372751,0.111094,0.144713,0.00609624,0.692411,0.706815,
1751360268.741887,-8.64897,5.64626,7.8401,-0.184202,0.945377,-0.068293,0.0139823,0.434826,0.166134,0.517494,0.560812,-0.49179,0.419324,0.0906821,0.35001,0.480623,0.60038,0.594723,-0.466496,0.26121,0.00548099,0.37015,0.108957,0.139085,0.0073066,0.694106,0.706271,
1751360268.751840,-8.70187,5.79531,7.85596,-0.175907,0.961218,-0.074383,0.0140468,0.433825,0.164734,0.516953,0.559258,-0.492874,0.420792,0.0906838,0.350011,0.480606,0.599793,0.594972,-0.466882,0.261299,0.00576702,0.368851,0.108139,0.134644,0.00931904,0.695045,0.706184,
1751360268.761871,-8.67109,5.92887,7.78876,-0.177122,0.971382,-0.080746,0.0147662,0.431875,0.161681,0.515498,0.554376,-0.496006,0.425333,0.0906189,0.349973,0.480489,0.600728,0.593863,-0.466717,0.261971,0.00648068,0.366022,0.105988,0.129844,0.0136573,0.694511,0.707537,
1751360268.771845,-8.69083,5.90664,7.74443,-0.189955,0.980523,-0.088316,0.0152285,0.430784,0.160129,0.515482,0.551563,-0.498175,0.426471,0.0906069,0.349941,0.480412,0.599793,0.594154,-0.467406,0.262224,0.00692662,0.364668,0.104737,0.127869,0.0153295,0.694198,0.708169,
1751360268.781901,-8.5158,5.85594,7.70854,-0.206194,0.985216,-0.096752,0.0157298,0.429737,0.158594,0.513413,0.551622,-0.498689,0.428287,0.090597,0.349858,0.480376,0.600078,0.594916,-0.466921,0.260703,0.00733334,0.363238,0.103533,0.125372,0.015424,0.693083,0.709705,
1751360268.791845,-8.62423,5.75701,7.76092,-0.223847,1.00002,-0.104907,0.0164345,0.428719,0.157019,0.512574,0.548897,-0.501389,0.429637,0.0905833,0.349874,0.480276,0.599399,0.595251,-0.466573,0.26212,0.00826545,0.361879,0.102526,0.122793,0.0199617,0.69428,0.708872,
1751360268.801847,-8.51139,5.6158,7.73712,-0.238498,1.00685,-0.105902,0.0170501,0.427642,0.15541,0.512311,0.546179,-0.503772,0.430627,0.0906432,0.349793,0.480253,0.599043,0.59583,-0.466446,0.261843,0.00877276,0.360485,0.101411,0.119975,0.0217207,0.693601,0.709966,
1751360268.811875,-8.36416,5.524,7.7611,-0.246982,1.01647,-0.101825,0.0185133,0.425599,0.152197,0.509543,0.542133,-0.508273,0.433724,0.0906781,0.349752,0.480062,0.599966,0.595016,-0.465626,0.263039,0.00990438,0.357571,0.098993,0.115954,0.0252263,0.69189,0.712185,
1751360268.821842,-8.44753,5.56943,7.91824,-0.247886,1.03819,-0.10037,0.0193772,0.424518,0.150564,0.509595,0.538303,-0.511333,0.434835,0.0907017,0.349704,0.480004,0.599835,0.594989,-0.465537,0.263554,0.0105858,0.356176,0.0980144,0.112123,0.0277363,0.690981,0.713586,
1751360268.831942,-8.56374,5.59313,8.09277,-0.248554,1.05604,-0.103092,0.0204019,0.423376,0.149004,0.506799,0.535952,-0.515231,0.436403,0.0907006,0.349664,0.479947,0.599557,0.594885,-0.466405,0.262889,0.0114436,0.354764,0.0968122,0.11042,0.0302812,0.689774,0.714914,
1751360268.841845,-8.53102,5.61928,8.23975,-0.242732,1.07159,-0.111026,0.0214678,0.42234,0.147382,0.507063,0.532718,-0.517656,0.437185,0.0907345,0.349658,0.479912,0.599803,0.594437,-0.46658,0.263027,0.0121273,0.353331,0.0957684,0.107387,0.0327821,0.687869,0.717098,
1751360268.851838,-8.67451,5.73347,8.41874,-0.235733,1.08753,-0.121208,0.0225327,0.421255,0.145733,0.506933,0.529808,-0.521459,0.436352,0.0907552,0.349661,0.479892,0.599313,0.594776,-0.466683,0.263196,0.0127632,0.351909,0.0945569,0.10575,0.0349894,0.685444,0.719555,
1751360268.861933,-8.74343,5.83168,8.56569,-0.230033,1.09993,-0.129551,0.0236597,0.420238,0.144129,0.506565,0.527165,-0.522892,0.438261,0.0907522,0.349624,0.479919,0.599403,0.595273,-0.466204,0.262718,0.0134999,0.350491,0.0934308,0.102907,0.0362229,0.683368,0.721877,
1751360268.871862,-8.7562,5.84137,8.79608,-0.23125,1.10695,-0.134219,0.0253394,0.418135,0.14112,-0.505239,-0.522792,0.527233,-0.439827,0.0908219,0.349635,0.479938,0.599562,0.595456,-0.465332,0.263483,0.0149385,0.347779,0.0914294,0.0976414,0.0418187,0.68163,0.723946,
1751360268.881909,-8.76359,5.76206,9.00974,-0.236157,1.11452,-0.140237,0.0259845,0.417178,0.139609,-0.503195,-0.519815,0.52977,-0.442641,0.0908407,0.349625,0.479935,0.600301,0.594709,-0.465329,0.263494,0.015679,0.346449,0.090363,0.0957445,0.0434941,0.681864,0.72388,
1751360268.891857,-8.76578,5.79246,9.16008,-0.234357,1.12431,-0.143417,0.0264335,0.416103,0.13825,-0.501638,-0.518517,0.530577,-0.444958,0.0908109,0.3496,0.479908,0.599795,0.594741,-0.466103,0.263205,0.0161867,0.345146,0.0895204,0.0919429,0.0447921,0.682034,0.724134,
1751360268.901868,-8.71146,5.8522,9.31607,-0.230827,1.13374,-0.141952,0.0266864,0.415097,0.136937,-0.500224,-0.517171,0.53258,-0.445722,0.0907922,0.3496,0.479925,0.5996,0.595324,-0.465831,0.262814,0.0166663,0.343815,0.0886805,0.0885718,0.0464392,0.681605,0.724853,
1751360268.911872,-8.78243,5.85512,9.41097,-0.231417,1.14323,-0.138006,0.0269894,0.414006,0.135656,-0.499446,-0.514562,0.532178,-0.450074,0.0907829,0.349594,0.479902,0.599573,0.59527,-0.465907,0.262863,0.0171587,0.342485,0.0877907,0.0858178,0.0476065,0.682926,0.723866,
1751360268.921821,-8.82471,5.91866,9.41087,-0.22909,1.14968,-0.138519,0.027437,0.411815,0.133344,-0.497126,-0.512682,0.533267,-0.453486,0.0907383,0.349513,0.479796,0.59859,0.596378,-0.465994,0.262438,0.0181008,0.339677,0.0861532,0.0801253,0.0494447,0.68426,0.723134,
1751360268.931834,-8.91498,5.98596,9.34889,-0.224097,1.15415,-0.139433,0.0277119,0.410607,0.132184,-0.497282,-0.510304,0.534339,-0.454733,0.0907383,0.349476,0.47973,0.598408,0.596265,-0.466118,0.262889,0.0184724,0.338284,0.0853776,0.0774323,0.0516783,0.683682,0.723818,
1751360268.941961,-8.79944,6.03154,9.12876,-0.220353,1.14681,-0.139221,0.028119,0.409458,0.131113,-0.497005,-0.508078,0.53517,-0.456547,0.0907348,0.349434,0.479647,0.598181,0.595956,-0.466829,0.262844,0.0188254,0.336776,0.084752,0.0730882,0.0523329,0.682918,0.724943,
1751360268.951846,-8.74426,6.00672,8.88742,-0.221978,1.14021,-0.139889,0.028437,0.408282,0.129952,-0.496029,-0.505833,0.535648,-0.459532,0.0907333,0.349401,0.479534,0.598252,0.595116,-0.467245,0.263844,0.0192685,0.335422,0.0841522,0.0699972,0.0543261,0.682767,0.725244,
1751360268.961957,-8.59408,5.99709,8.7245,-0.224563,1.13123,-0.142235,0.0287708,0.407154,0.1288,-0.492573,-0.504208,0.537467,-0.462899,0.0907184,0.349351,0.479452,0.597331,0.594933,-0.468431,0.264241,0.019742,0.333984,0.0833889,0.0677757,0.055732,0.683122,0.725014,
1751360268.971838,-8.52181,5.92082,8.72206,-0.230229,1.12919,-0.145047,0.029569,0.404845,0.126672,-0.492985,-0.500457,0.539623,-0.464021,0.0907697,0.349305,0.479355,0.598405,0.593498,-0.468076,0.265662,0.0204601,0.331195,0.0819494,0.0634421,0.0587653,0.682472,0.725778,
1751360268.981956,-8.49645,5.8449,8.78373,-0.226318,1.1338,-0.143933,0.0298402,0.403769,0.125574,-0.492003,-0.499251,0.54065,-0.465166,0.0908143,0.349274,0.479355,0.598677,0.593095,-0.468151,0.265816,0.0208519,0.329802,0.0811231,0.0624809,0.0601382,0.682204,0.726001,
1751360268.991872,-8.48139,5.87915,8.91224,-0.215216,1.14218,-0.139744,0.0299323,0.402623,0.124375,-0.490046,-0.497835,0.540602,-0.46879,0.0908291,0.349252,0.479476,0.598348,0.594812,-0.467459,0.263932,0.0210802,0.328528,0.080618,0.0576689,0.061714,0.682707,0.725794,
1751360269.001875,-8.65071,5.86488,9.07703,-0.20174,1.15115,-0.135343,0.0301098,0.401565,0.123284,-0.488683,-0.49661,0.541913,-0.469998,0.0908552,0.349263,0.479537,0.598291,0.595214,-0.46746,0.263153,0.0213323,0.327049,0.0796838,0.0575447,0.0626173,0.68247,0.72595,
1751360269.011838,-8.60058,6.04095,9.15713,-0.182071,1.15259,-0.132415,0.0302408,0.400502,0.122175,-0.487642,-0.494835,0.542986,-0.47171,0.0908685,0.349287,0.479574,0.598372,0.595279,-0.467338,0.263037,0.0215126,0.325735,0.0789748,0.0547113,0.0637372,0.68265,0.725902,
1751360269.021878,-8.73833,6.14562,9.18286,-0.166741,1.15612,-0.129563,0.0303525,0.399356,0.121079,-0.485404,-0.492445,0.544314,-0.474977,0.0908841,0.349324,0.479615,0.598497,0.59555,-0.466765,0.263157,0.0218334,0.324325,0.0783033,0.0522284,0.0652833,0.683328,0.725309,
1751360269.031865,-8.67388,6.31229,9.2185,-0.156951,1.15089,-0.131133,0.0305948,0.398213,0.120024,-0.487034,-0.489673,0.54478,-0.475639,0.0908984,0.349349,0.479645,0.598772,0.595461,-0.466534,0.263144,0.0221751,0.323113,0.0778189,0.0488935,0.0681114,0.683328,0.725281,
1751360269.041887,-8.56251,6.30148,9.21072,-0.157855,1.14535,-0.13527,0.0310548,0.395798,0.117879,-0.482397,-0.485904,0.54674,-0.481939,0.0909119,0.349347,0.479642,0.598743,0.595443,-0.466579,0.263169,0.0227232,0.320341,0.0765525,0.0430959,0.0693692,0.683739,0.725142,
1751360269.051846,-8.45474,6.37439,9.14598,-0.163728,1.1458,-0.135799,0.0312367,0.394653,0.116728,-0.480203,-0.484897,0.546849,-0.485011,0.0909158,0.349319,0.47961,0.598494,0.595575,-0.466755,0.263127,0.0231681,0.318953,0.0759347,0.0400598,0.0715244,0.683918,0.724938,
1751360269.061931,-8.50224,6.14056,9.0691,-0.17949,1.14683,-0.134171,0.0315353,0.393421,0.115695,-0.480302,-0.482738,0.547992,-0.485776,0.090918,0.349268,0.479567,0.598407,0.595316,-0.467263,0.263008,0.023388,0.317344,0.075076,0.0391313,0.0720507,0.683396,0.725429,
1751360269.071840,-8.38134,6.16617,8.95868,-0.185104,1.14888,-0.133115,0.0321546,0.390867,0.11354,-0.478735,-0.479042,0.550694,-0.487922,0.0909235,0.349188,0.47942,0.598566,0.594106,-0.467902,0.264244,0.0243962,0.314356,0.0738268,0.0340704,0.0758749,0.684191,0.724545,
1751360269.091837,-8.28159,5.84905,8.74979,-0.194874,1.14435,-0.13004,0.0329178,0.388249,0.11126,-0.475877,-0.47597,0.55221,-0.491994,0.0909187,0.349129,0.479224,0.599174,0.593792,-0.467162,0.264878,0.0251785,0.311145,0.0725032,0.0283936,0.0788957,0.683241,0.725362,
1751360269.101883,-8.38692,6.20973,8.37503,-0.160853,1.1521,-0.133614,0.0334161,0.386868,0.110032,-0.475476,-0.473278,0.552901,-0.494197,0.0909378,0.349151,0.479155,0.599955,0.593523,-0.466754,0.264434,0.0256382,0.309516,0.0717299,0.026302,0.0804917,0.682723,0.725754,
1751360269.112068,-8.39663,6.3549,8.45188,-0.15279,1.14902,-0.134998,0.0338405,0.385614,0.108736,-0.472221,-0.472256,0.555043,-0.495892,0.0909377,0.349122,0.479119,0.599838,0.593586,-0.466671,0.264704,0.026167,0.308059,0.0711268,0.0230822,0.0845021,0.681917,0.726165,
1751360269.121837,-8.81502,6.3273,8.69832,-0.142045,1.16413,-0.135536,0.0349951,0.38286,0.106234,-0.471708,-0.467124,0.558069,-0.497841,0.0909425,0.349123,0.479097,0.599501,0.593665,-0.466809,0.265046,0.0272423,0.304732,0.0694697,0.018539,0.0869876,0.681357,0.726528,
1751360269.131869,-8.50897,6.42503,8.95124,-0.134747,1.14102,-0.145057,0.0355898,0.381465,0.104904,0.469793,0.465057,-0.559022,0.500512,0.0909217,0.349124,0.479129,0.599229,0.594187,-0.466558,0.264935,0.0276787,0.303148,0.0687937,0.0143017,0.0882791,0.68029,0.727466,
1751360269.141871,-7.84885,6.72502,9.22277,-0.124361,1.16532,-0.151321,0.0360734,0.3801,0.103701,0.470679,0.46355,-0.559432,0.500617,0.09093,0.349145,0.479144,0.599875,0.593626,-0.46653,0.26478,0.0282278,0.301477,0.0681911,0.0111562,0.091212,0.679827,0.727593,
1751360269.151869,-8.73651,6.46212,9.40849,-0.135113,1.21757,-0.145411,0.036493,0.378566,0.102457,0.468489,0.46042,-0.561421,0.503326,0.0909289,0.349164,0.479138,0.599532,0.593748,-0.466688,0.265004,0.0286259,0.299611,0.0674323,0.00871729,0.0914819,0.679104,0.728267,
1751360269.161865,-8.72616,6.41576,9.43864,-0.137833,1.2228,-0.14271,0.0370256,0.377086,0.101333,0.468206,0.457614,-0.563591,0.503724,0.090942,0.349139,0.479141,0.599847,0.593686,-0.46649,0.264778,0.0291537,0.297889,0.0667722,0.00667191,0.0942829,0.67924,0.727804,
1751360269.171915,-8.48881,6.27861,9.25295,-0.136317,1.22276,-0.145363,0.0375956,0.374186,0.098952,0.462602,0.455886,-0.565257,0.508578,0.0910537,0.349035,0.479094,0.600234,0.593512,-0.466336,0.264561,0.0300272,0.29452,0.0656527,-0.000227622,0.0989195,0.678466,0.727941,
1751360269.181876,-8.48397,6.51963,9.00644,-0.115167,1.22504,-0.145464,0.0381299,0.372645,0.0978545,0.460868,0.452938,-0.567121,0.510707,0.0911213,0.348974,0.47904,0.599975,0.593579,-0.466543,0.264637,0.0304057,0.29266,0.0649435,-0.00220361,0.0999335,0.677898,0.728328,
1751360269.191928,-8.59609,6.72471,9.18541,-0.10767,1.23516,-0.148471,0.0386533,0.37118,0.0968009,0.462181,0.448283,-0.569364,0.511132,0.0911416,0.348892,0.478965,0.599909,0.593294,-0.466794,0.264979,0.0307661,0.290924,0.0642971,-0.00431545,0.100945,0.677137,0.728887,
1751360269.201869,-8.45802,6.58585,9.16611,-0.116788,1.23403,-0.15445,0.0389454,0.369755,0.0956358,0.460793,0.447866,-0.568138,0.514105,0.0911481,0.348809,0.478909,0.597922,0.594573,-0.46794,0.264584,0.0313027,0.289426,0.0637749,-0.00762625,0.103404,0.677624,0.728063,
1751360269.211969,-8.41961,6.59284,9.11394,-0.111025,1.23353,-0.158485,0.039339,0.368294,0.0946067,0.459009,0.444902,-0.57155,0.514493,0.091146,0.348795,0.478837,0.598701,0.594249,-0.467719,0.26394,0.0316401,0.287696,0.0632542,-0.0107039,0.104408,0.676982,0.728478,
1751360269.221835,-8.49659,6.56891,9.19405,-0.109823,1.24795,-0.160824,0.0398722,0.365399,0.0925082,0.45803,0.440586,-0.572548,0.517959,0.0911822,0.348708,0.478721,0.597689,0.593692,-0.469027,0.265163,0.0324168,0.284601,0.0621326,-0.0160718,0.109398,0.676833,0.727784,
1751360269.231863,-8.55858,6.85285,9.12651,-0.093426,1.24272,-0.161992,0.0400534,0.364055,0.0915015,0.454799,0.438544,-0.574257,0.52064,0.0911389,0.348701,0.47869,0.597936,0.593772,-0.468954,0.264555,0.0327099,0.283002,0.061639,-0.0185358,0.111617,0.676947,0.727283,
1751360269.241870,-8.46782,6.67849,9.23012,-0.094782,1.23986,-0.157762,0.0401148,0.362672,0.0905624,0.452457,0.438526,-0.573683,0.523321,0.0911388,0.348685,0.478675,0.597809,0.593662,-0.469076,0.264873,0.0330436,0.281617,0.061292,-0.0227849,0.113568,0.677198,0.726626,
1751360269.251845,-8.53008,6.80159,9.40156,-0.082423,1.24273,-0.158982,0.0401197,0.361375,0.0896152,0.450737,0.436081,-0.574543,0.525899,0.0911333,0.348697,0.478685,0.597924,0.593771,-0.468911,0.26466,0.0331671,0.279887,0.060571,-0.0234773,0.113375,0.677487,0.726365,
1751360269.261860,-8.50502,6.95367,9.51332,-0.074913,1.24552,-0.159367,0.0400981,0.36016,0.0886733,0.449355,0.43397,-0.575902,0.52734,0.0911452,0.34867,0.478691,0.599582,0.592754,-0.468875,0.26325,0.0333555,0.278482,0.060176,-0.0267178,0.11469,0.677945,0.725619,
1751360269.271842,-8.55929,6.93755,9.43814,-0.070805,1.24872,-0.159454,0.0400016,0.358973,0.0877641,0.446966,0.433479,-0.575672,0.530018,0.0911415,0.34867,0.478702,0.599712,0.592735,-0.468772,0.263178,0.0336153,0.277206,0.0599261,-0.0307648,0.118664,0.67867,0.724141,
1751360269.281880,-8.41189,6.85049,9.07944,-0.067246,1.23889,-0.159051,0.0400283,0.357661,0.0869168,0.446883,0.431068,-0.576836,0.530788,0.0911481,0.348667,0.478716,0.599924,0.59247,-0.468707,0.263408,0.033721,0.275716,0.0594013,-0.0319806,0.119385,0.679182,0.723489,
1751360269.291839,-8.55465,6.926,9.15329,-0.054682,1.24447,-0.159811,0.0398094,0.355153,0.0852371,0.4423,0.429416,-0.576672,0.536118,0.091131,0.348685,0.478727,0.599982,0.592609,-0.468287,0.263711,0.033818,0.273003,0.0586984,-0.0375348,0.122558,0.679441,0.722448,
1751360269.301872,-8.49461,7.03684,9.1169,-0.043794,1.24439,-0.161776,0.0395392,0.354068,0.0844526,0.441655,0.427708,-0.576134,0.538588,0.0911192,0.348674,0.478726,0.599914,0.592603,-0.468467,0.263559,0.0337741,0.271587,0.0583265,-0.0394538,0.12314,0.68014,0.721588,
1751360269.311860,-8.53747,6.99606,9.14704,-0.035924,1.24013,-0.156736,0.0393344,0.352855,0.0836943,0.43889,0.426111,-0.577709,0.540424,0.0911272,0.348673,0.47873,0.600007,0.592516,-0.468532,0.263428,0.0339256,0.270245,0.0579309,-0.0409131,0.124979,0.681721,0.719696,
1751360269.321850,-8.38454,6.98508,9.24569,-0.025562,1.23244,-0.151566,0.0385973,0.350663,0.0822471,0.43692,0.42496,-0.576482,0.544224,0.0911384,0.348664,0.478717,0.599983,0.592549,-0.468542,0.263389,0.0336589,0.267786,0.0573485,-0.0457208,0.127686,0.682827,0.717881,
1751360269.331834,-8.4742,7.04533,9.16596,-0.010559,1.23108,-0.147796,0.0382402,0.349588,0.0815774,0.434324,0.423771,-0.577607,0.546032,0.0911485,0.348646,0.478709,0.600078,0.592454,-0.468562,0.263352,0.0336681,0.266598,0.0570528,-0.0474446,0.129662,0.683369,0.716899,
1751360269.341837,-8.4157,7.18968,9.23169,-0.00516197,1.22389,-0.147502,0.0379573,0.348585,0.080835,0.433553,0.422645,-0.576442,0.548741,0.0911751,0.348655,0.478689,0.598345,0.593307,-0.468654,0.265204,0.0336125,0.265226,0.0566286,-0.0487082,0.130005,0.684373,0.715793,
1751360269.351839,-8.2839,7.14493,9.32538,-0.00986998,1.21737,-0.148269,0.0376715,0.347389,0.0802215,0.430506,0.421823,-0.578172,0.549952,0.091194,0.348638,0.478675,0.598379,0.593266,-0.468669,0.265192,0.0342122,0.264413,0.0559362,-0.0479562,0.13218,0.688506,0.711469,
