timestamp,force_x,force_y,force_z,torque_x, torque_y, torque_z,tibia_x, tibia_y, tibia_z,tibia_qx, tibia_qy, tibia_qz, tibia_qw,femur_x, femur_y, femur_z,femur_qx, femur_qy, femur_qz, femur_qw,knee_x, knee_y, knee_z,knee_qx, knee_qy, knee_qz, knee_qw
1745832309.157138,-4.15541,-5.32542,2.42023,-2.21541,-3.47516,3.38484,-0.06935,-0.00174797,0.55704,0.116555,0.957287,-0.0848104,0.250645,0.731862,-0.225021,0.698373,0.084019,0.981692,0.0290188,-0.168463,0.129044,-0.0630684,0.498693,0.116555,0.957287,-0.0848104,0.250645,
1745832309.167233,-3.78495,-5.59277,2.38018,-2.2999,-3.55066,3.67447,-0.0694099,-0.00167775,0.55695,0.116058,0.957103,-0.0862328,0.251095,0.730552,-0.22701,0.700678,0.0459111,0.980985,0.0213114,-0.187367,0.129033,-0.063125,0.498899,0.116058,0.957103,-0.0862328,0.251095,
1745832309.177119,-4.09049,-5.44836,2.31797,-2.24546,-3.43778,3.42138,-0.0693589,-0.00146878,0.556549,0.116749,0.95622,-0.0911267,0.252408,0.731772,-0.224825,0.698128,0.0855229,0.98185,0.0303507,-0.166538,0.128962,-0.0642073,0.499472,0.116749,0.95622,-0.0911267,0.252408,
1745832309.187209,-4.09458,-5.36072,2.37824,-2.23034,-3.44295,3.41181,-0.0693593,-0.00174221,0.557034,0.116595,0.957255,-0.0848129,0.250751,0.731714,-0.224851,0.698548,0.0831452,0.981814,0.0294781,-0.168107,0.129044,-0.0630768,0.498732,0.116595,0.957255,-0.0848129,0.250751,
1745832309.197193,-3.72804,-5.67233,2.26652,-2.3003,-3.54936,3.67768,-0.0693409,-0.0016267,0.556196,0.116004,0.955927,-0.0954856,0.252249,0.73058,-0.227011,0.700718,0.0464252,0.981148,0.0203744,-0.186489,0.12885,-0.0650355,0.49941,0.116004,0.955927,-0.0954856,0.252249,
1745832309.207185,-3.82731,-5.52191,2.40923,-2.26684,-3.56179,3.64745,-0.0693727,-0.00178781,0.557051,0.116277,0.957326,-0.0840432,0.250884,0.730582,-0.227011,0.700715,0.0464626,0.981137,0.0204677,-0.186528,0.129114,-0.0628417,0.498738,0.116277,0.957326,-0.0840432,0.250884,
1745832309.217154,-3.80221,-5.54981,2.38461,-2.27289,-3.5509,3.65236,-0.0694123,-0.00167915,0.556958,0.116046,0.957097,-0.0863171,0.251095,0.730569,-0.227014,0.700734,0.0465794,0.981163,0.0206193,-0.186345,0.129028,-0.0631405,0.498915,0.116046,0.957097,-0.0863171,0.251095,
1745832309.227297,-4.11992,-5.46911,2.3215,-2.25235,-3.49219,3.44142,-0.0693311,-0.00149452,0.556573,0.117093,0.956195,-0.0909015,0.252423,0.731722,-0.224856,0.698547,0.0830661,0.981809,0.0294754,-0.168176,0.128964,-0.0643076,0.499489,0.117093,0.956195,-0.0909015,0.252423,
1745832309.237228,-3.79521,-5.55812,2.38236,-2.28372,-3.55099,3.66826,-0.0693548,-0.00174506,0.557039,0.116567,0.957259,-0.0848458,0.250738,0.730579,-0.227011,0.700718,0.0465153,0.981137,0.0203654,-0.186527,0.129048,-0.0630769,0.498734,0.116567,0.957259,-0.0848458,0.250738,
1745832309.247282,-3.78712,-5.59615,2.35166,-2.27506,-3.56378,3.65242,-0.0693347,-0.00148878,0.55658,0.117094,0.956206,-0.0908044,0.252416,0.73058,-0.227015,0.700716,0.0464897,0.981136,0.0204877,-0.186526,0.128964,-0.0642814,0.499485,0.117094,0.956206,-0.0908044,0.252416,
1745832309.257162,-3.81488,-5.54703,2.40479,-2.27578,-3.56138,3.65937,-0.069358,-0.00174522,0.557045,0.116578,0.957266,-0.0848524,0.250701,0.730578,-0.227008,0.700721,0.0464818,0.981132,0.0204466,-0.186549,0.129039,-0.0630824,0.498724,0.116578,0.957266,-0.0848524,0.250701,
1745832309.267247,-4.08007,-5.41417,2.34563,-2.22759,-3.43298,3.42029,-0.0693347,-0.00149055,0.556576,0.117115,0.956199,-0.0907847,0.252438,0.731866,-0.224934,0.698289,0.0845796,0.982008,0.0283995,-0.166434,0.128965,-0.0642864,0.49949,0.117115,0.956199,-0.0907847,0.252438,
1745832309.277228,-3.82079,-5.55654,2.41147,-2.27731,-3.56066,3.66721,-0.0693585,-0.00174697,0.557031,0.11653,0.957246,-0.0847966,0.250818,0.730545,-0.226982,0.700649,0.0468959,0.981252,0.0205737,-0.185803,0.129061,-0.0630544,0.498755,0.11653,0.957246,-0.0847966,0.250818,
1745832309.287240,-3.80141,-5.58627,2.39256,-2.29898,-3.55922,3.68359,-0.0693547,-0.00174481,0.557041,0.116549,0.957279,-0.0848347,0.250673,0.730625,-0.227035,0.700792,0.0465172,0.981098,0.020772,-0.186683,0.129043,-0.0630682,0.498708,0.116549,0.957279,-0.0848347,0.250673,
1745832309.297194,-3.78983,-5.66156,2.3417,-2.30689,-3.58425,3.68726,-0.0693327,-0.00149174,0.556578,0.117115,0.956208,-0.0908823,0.25237,0.73055,-0.22701,0.700676,0.0459013,0.980993,0.0212781,-0.187332,0.128955,-0.064309,0.499471,0.117115,0.956208,-0.0908823,0.25237,
1745832309.307215,-3.82582,-5.52694,2.43022,-2.26277,-3.55724,3.64701,-0.0693564,-0.00175154,0.557036,0.116525,0.957285,-0.084787,0.250676,0.730544,-0.226981,0.700643,0.0468867,0.981254,0.0206026,-0.185789,0.129046,-0.0630561,0.498698,0.116525,0.957285,-0.084787,0.250676,
1745832309.317122,-3.80897,-5.54573,2.39872,-2.27699,-3.55637,3.65981,-0.0693561,-0.00175618,0.557031,0.116508,0.95727,-0.0847398,0.250758,0.730578,-0.22701,0.700723,0.0464974,0.981138,0.0204361,-0.186515,0.129061,-0.0630439,0.498724,0.116508,0.95727,-0.0847398,0.250758,
1745832309.327192,-3.75885,-5.57822,2.32968,-2.26872,-3.54159,3.64146,-0.0693354,-0.00149294,0.556573,0.117122,0.956197,-0.0908187,0.252433,0.730566,-0.227019,0.700729,0.0465264,0.981168,0.0205125,-0.186346,0.128962,-0.0642985,0.499488,0.117122,0.956197,-0.0908187,0.252433,
1745832309.337165,-4.11367,-5.33943,2.35344,-2.23631,-3.45465,3.38773,-0.0693551,-0.00175108,0.557035,0.116571,0.95727,-0.0847847,0.250712,0.731814,-0.224975,0.698433,0.0841699,0.981436,0.029645,-0.169763,0.129047,-0.0630711,0.498714,0.116571,0.95727,-0.0847847,0.250712,
1745832309.347241,-4.07415,-5.39459,2.31359,-2.21866,-3.44875,3.39645,-0.0693357,-0.00148948,0.556581,0.117076,0.956215,-0.0907983,0.252391,0.731751,-0.224869,0.698487,0.0829462,0.981873,0.0293808,-0.167873,0.128962,-0.0642747,0.499475,0.117076,0.956215,-0.0907983,0.252391,
1745832309.357111,-3.82014,-5.54998,2.43304,-2.27919,-3.55961,3.66355,-0.0693568,-0.00175863,0.557021,0.116499,0.957268,-0.0847209,0.250775,0.730583,-0.22701,0.700716,0.0464621,0.981138,0.0203975,-0.186532,0.129064,-0.063039,0.49872,0.116499,0.957268,-0.0847209,0.250775,
1745832309.367192,-3.80505,-5.62295,2.37805,-2.28585,-3.57771,3.67089,-0.0693296,-0.00149315,0.556578,0.117037,0.956217,-0.0908525,0.252382,0.730578,-0.22701,0.700718,0.0464831,0.981139,0.0203709,-0.186521,0.128969,-0.0642762,0.499472,0.117037,0.956217,-0.0908525,0.252382,
1745832309.377130,-3.79908,-5.58028,2.40584,-2.29766,-3.55251,3.67966,-0.0693574,-0.001745,0.557035,0.116559,0.957259,-0.0847967,0.250756,0.730623,-0.227031,0.700792,0.0465657,0.981095,0.0207723,-0.18669,0.129051,-0.0630634,0.498732,0.116559,0.957259,-0.0847967,0.250756,
1745832309.387213,-4.10489,-5.31672,2.3952,-2.21358,-3.43853,3.38071,-0.0693555,-0.00174923,0.557049,0.116555,0.957281,-0.0848838,0.250646,0.73186,-0.224989,0.6984,0.0838474,0.981717,0.029234,-0.168366,0.129036,-0.0630853,0.498708,0.116555,0.957281,-0.0848838,0.250646,
1745832309.397145,-3.75702,-5.63979,2.37513,-2.30111,-3.54098,3.68428,-0.0693349,-0.00149314,0.556583,0.117043,0.956221,-0.0908644,0.25236,0.730565,-0.227023,0.700725,0.0464782,0.981169,0.0206136,-0.186337,0.12896,-0.064281,0.499469,0.117043,0.956221,-0.0908644,0.25236,
1745832309.407192,-3.79186,-5.54962,2.40371,-2.28147,-3.54232,3.66343,-0.0693562,-0.00174403,0.557044,0.116561,0.957271,-0.0848065,0.250707,0.730581,-0.227011,0.700723,0.0464979,0.981136,0.0204141,-0.186531,0.129046,-0.0630653,0.498722,0.116561,0.957271,-0.0848065,0.250707,
1745832309.427104,-4.07225,-5.39893,2.36077,-2.21244,-3.41933,3.39937,-0.069436,-0.00148442,0.556813,0.116813,0.956737,-0.0911303,0.250409,0.731791,-0.224852,0.698134,0.0857816,0.982097,0.029546,-0.165088,0.128627,-0.0642624,0.498892,0.116813,0.956737,-0.0911303,0.250409,
1745832309.437116,-3.84622,-5.54373,2.41985,-2.26665,-3.57807,3.65598,-0.0693567,-0.00174993,0.557029,0.116525,0.957265,-0.0847601,0.250761,0.73053,-0.226989,0.700661,0.0469893,0.981268,0.0208199,-0.185665,0.129058,-0.063048,0.498726,0.116525,0.957265,-0.0847601,0.250761,
1745832309.447200,-3.78069,-5.62663,2.32967,-2.28921,-3.56669,3.67241,-0.0693579,-0.00146294,0.556547,0.116796,0.956208,-0.0911263,0.252431,0.730581,-0.227009,0.700716,0.0464599,0.981144,0.0204256,-0.186496,0.12896,-0.0642183,0.499481,0.116796,0.956208,-0.0911263,0.252431,
1745832309.457115,-3.76781,-5.61793,2.33082,-2.28777,-3.55595,3.66833,-0.0693366,-0.00149196,0.556568,0.117097,0.956186,-0.0909097,0.25245,0.730581,-0.227009,0.700718,0.0465111,0.981134,0.0203571,-0.186543,0.128961,-0.0643082,0.499497,0.117097,0.956186,-0.0909097,0.25245,
1745832309.467181,-4.03809,-5.45032,2.32723,-2.25532,-3.42299,3.44139,-0.0693325,-0.00149587,0.556581,0.117065,0.956216,-0.0908737,0.252365,0.731731,-0.224911,0.698676,0.0829079,0.981777,0.0285912,-0.168593,0.12896,-0.0642935,0.49947,0.117065,0.956216,-0.0908737,0.252365,
1745832309.477117,-4.05359,-5.46257,2.27411,-2.23652,-3.43978,3.42574,-0.0693363,-0.00162708,0.556195,0.11599,0.955918,-0.0955495,0.252264,0.731899,-0.225024,0.698398,0.0839127,0.981969,0.0282278,-0.167027,0.128855,-0.0650442,0.499421,0.11599,0.955918,-0.0955495,0.252264,
1745832309.487186,-4.09454,-5.39435,2.3391,-2.2114,-3.43257,3.39564,-0.0693328,-0.00149106,0.556574,0.117065,0.956197,-0.0908804,0.252435,0.731806,-0.224855,0.698125,0.0855678,0.982085,0.0295646,-0.165266,0.128968,-0.0642897,0.499493,0.117065,0.956197,-0.0908804,0.252435,
1745832309.497183,-3.74829,-5.62489,2.34138,-2.29442,-3.53953,3.67303,-0.0693318,-0.00149319,0.556571,0.117086,0.956199,-0.090979,0.252381,0.730582,-0.227006,0.700724,0.04645,0.981133,0.0204552,-0.186552,0.128956,-0.0643208,0.499476,0.117086,0.956199,-0.090979,0.252381,
1745832309.507157,-3.78073,-5.63716,2.34884,-2.29673,-3.57093,3.6716,-0.0693321,-0.00149124,0.556581,0.117114,0.956209,-0.0908028,0.252395,0.730547,-0.227001,0.700683,0.0459013,0.981005,0.02131,-0.187267,0.128962,-0.0642909,0.499478,0.117114,0.956209,-0.0908028,0.252395,
1745832309.517187,-4.1161,-5.47474,2.35226,-2.25513,-3.48252,3.44408,-0.0693287,-0.00149187,0.556579,0.117107,0.956199,-0.0909084,0.252398,0.73172,-0.224855,0.698553,0.0831191,0.9818,0.0294543,-0.168206,0.128962,-0.0643116,0.499486,0.117107,0.956199,-0.0909084,0.252398,
1745832309.527168,-3.7707,-5.59841,2.3592,-2.27584,-3.5451,3.65585,-0.0693323,-0.00149049,0.556579,0.117098,0.956205,-0.0908861,0.252388,0.730545,-0.226987,0.70065,0.0468502,0.981242,0.020535,-0.185871,0.128959,-0.0643025,0.49948,0.117098,0.956205,-0.0908861,0.252388,
1745832309.537114,-4.05928,-5.38995,2.33468,-2.21605,-3.43398,3.40632,-0.0694387,-0.00148727,0.556805,0.116811,0.956738,-0.0911235,0.250409,0.731892,-0.225022,0.698399,0.0839399,0.981972,0.0281666,-0.16701,0.128625,-0.0642631,0.498884,0.116811,0.956738,-0.0911235,0.250409,
1745832309.547214,-4.04472,-5.43613,2.34056,-2.22954,-3.40768,3.43359,-0.0693347,-0.00149545,0.556571,0.117057,0.9562,-0.0909282,0.252412,0.731708,-0.224815,0.698351,0.0842038,0.982194,0.0291956,-0.165386,0.128962,-0.0643014,0.499485,0.117057,0.9562,-0.0909282,0.252412,
1745832309.557096,-3.79901,-5.61882,2.36311,-2.28277,-3.574,3.66679,-0.0693324,-0.0014927,0.556565,0.117031,0.956188,-0.0909364,0.252466,0.730566,-0.227017,0.700732,0.0465143,0.981167,0.0205153,-0.186351,0.128973,-0.0642908,0.499502,0.117031,0.956188,-0.0909364,0.252466,
1745832309.567172,-3.80374,-5.66782,2.36465,-2.30577,-3.58602,3.70063,-0.0693334,-0.00149152,0.556578,0.117042,0.956205,-0.0908907,0.252413,0.730567,-0.22702,0.700729,0.0465014,0.981181,0.0205658,-0.186275,0.128967,-0.0642843,0.499489,0.117042,0.956205,-0.0908907,0.252413,
1745832309.577123,-4.0697,-5.45279,2.33044,-2.24977,-3.44532,3.43403,-0.0693341,-0.00149247,0.556572,0.117051,0.956203,-0.0909015,0.252412,0.731713,-0.224854,0.698559,0.0831255,0.981815,0.0293848,-0.168123,0.128964,-0.0642909,0.499483,0.117051,0.956203,-0.0909015,0.252412,
1745832309.587220,-3.77487,-5.59805,2.37236,-2.27371,-3.55969,3.64496,-0.0694655,-0.00145072,0.556762,0.116511,0.956709,-0.0915978,0.250486,0.730527,-0.226966,0.700593,0.0463329,0.981078,0.0212133,-0.186785,0.12862,-0.0642209,0.498908,0.116511,0.956709,-0.0915978,0.250486,
1745832309.597145,-3.93761,-5.66166,2.11333,-2.4928,-3.78215,3.51699,-0.0693329,-0.00149251,0.556581,0.117075,0.956207,-0.0908431,0.252406,0.729361,-0.227096,0.700119,0.0450102,0.974482,0.0236704,-0.218631,0.128965,-0.0642869,0.499485,0.117075,0.956207,-0.0908431,0.252406,
1745832309.607218,-4.05284,-5.39598,2.34534,-2.21432,-3.42222,3.41146,-0.0693397,-0.00149112,0.556583,0.117112,0.956202,-0.0909055,0.252384,0.731773,-0.224895,0.698507,0.0831814,0.982102,0.0282578,-0.166606,0.128949,-0.0643123,0.499484,0.117112,0.956202,-0.0909055,0.252384,
1745832309.617131,-3.72782,-5.59689,2.32735,-2.28054,-3.51626,3.6577,-0.0693335,-0.00149067,0.556582,0.11709,0.956215,-0.0907853,0.252391,0.730543,-0.226984,0.700646,0.0468145,0.981257,0.0205349,-0.185801,0.128963,-0.064278,0.499476,0.11709,0.956215,-0.0907853,0.252391,
1745832309.627308,-4.0545,-5.4335,2.32182,-2.23485,-3.41913,3.41473,-0.0693316,-0.00148808,0.556583,0.117101,0.956218,-0.090894,0.252336,0.73166,-0.224777,0.698338,0.0843556,0.981949,0.0304823,-0.166526,0.128952,-0.064303,0.499463,0.117101,0.956218,-0.090894,0.252336,
1745832309.637065,-3.72721,-5.64336,2.33701,-2.30582,-3.52592,3.68678,-0.0693326,-0.00148881,0.556582,0.117139,0.956214,-0.0908058,0.252363,0.730569,-0.22702,0.700732,0.0464299,0.981168,0.0206884,-0.186346,0.128955,-0.0642982,0.499467,0.117139,0.956214,-0.0908058,0.252363,
1745832309.647286,-3.74431,-5.64178,2.38079,-2.29972,-3.53634,3.68813,-0.0694381,-0.00148627,0.556807,0.116827,0.956736,-0.0910906,0.25042,0.730545,-0.226984,0.700648,0.0468804,0.981246,0.0205316,-0.185841,0.128627,-0.0642606,0.498888,0.116827,0.956736,-0.0910906,0.25042,
1745832309.657165,-3.79008,-5.65384,2.34429,-2.30741,-3.58262,3.68017,-0.0693338,-0.00148953,0.556585,0.117161,0.95622,-0.0906993,0.252371,0.73061,-0.227021,0.700746,0.0459986,0.980926,0.0214455,-0.187641,0.128957,-0.0642838,0.499464,0.117161,0.95622,-0.0906993,0.252371,
1745832309.667277,-3.72923,-5.60262,2.36327,-2.28412,-3.52649,3.66171,-0.0694347,-0.00148487,0.55681,0.116802,0.956739,-0.0911132,0.250411,0.730581,-0.227014,0.700719,0.0463952,0.981143,0.0203985,-0.186522,0.128631,-0.064255,0.498889,0.116802,0.956739,-0.0911132,0.250411,
1745832309.677097,-3.7369,-5.64445,2.3188,-2.30398,-3.53757,3.68663,-0.0693323,-0.00149199,0.55658,0.117119,0.956204,-0.0908552,0.252393,0.730566,-0.227021,0.700725,0.0465085,0.981166,0.0206223,-0.186348,0.128958,-0.0643047,0.499481,0.117119,0.956204,-0.0908552,0.252393,
1745832309.687160,-3.75751,-5.62259,2.33983,-2.29216,-3.54658,3.67179,-0.0693323,-0.00149184,0.556581,0.117052,0.956206,-0.0909133,0.252398,0.730582,-0.227016,0.700721,0.0464659,0.981133,0.0204142,-0.186554,0.128964,-0.064293,0.499487,0.117052,0.956206,-0.0909133,0.252398,
1745832309.697211,-3.79664,-5.60467,2.36611,-2.27854,-3.57467,3.64914,-0.0693321,-0.00149308,0.556583,0.117065,0.956218,-0.0908213,0.252378,0.730551,-0.227007,0.700679,0.0459042,0.981006,0.0212806,-0.18726,0.128964,-0.0642794,0.499473,0.117065,0.956218,-0.0908213,0.252378,
1745832309.707192,-3.7808,-5.62334,2.36832,-2.28849,-3.55994,3.67197,-0.0693364,-0.00148989,0.556582,0.117092,0.956207,-0.0908856,0.252385,0.730567,-0.22702,0.700726,0.0464637,0.981166,0.0204724,-0.186373,0.128955,-0.0642996,0.499481,0.117092,0.956207,-0.0908856,0.252385,
1745832309.717209,-4.08514,-5.50882,2.36451,-2.26111,-3.44085,3.47903,-0.0693347,-0.00149362,0.556585,0.117103,0.956219,-0.0908145,0.252358,0.73169,-0.224804,0.69836,0.0845334,0.982186,0.0294386,-0.165221,0.128955,-0.0642921,0.499467,0.117103,0.956219,-0.0908145,0.252358,
1745832309.727120,-4.08555,-5.41391,2.31287,-2.24693,-3.45089,3.39781,-0.0693325,-0.00149196,0.556581,0.117087,0.956226,-0.0907709,0.252355,0.731811,-0.224968,0.698431,0.084252,0.981444,0.0295859,-0.169686,0.128961,-0.0642753,0.499458,0.117087,0.956226,-0.0907709,0.252355,
1745832309.747219,-3.81476,-5.54283,2.41138,-2.27449,-3.55896,3.65692,-0.0693558,-0.00173947,0.557048,0.11658,0.957255,-0.0848324,0.250748,0.730578,-0.227014,0.70072,0.0464556,0.981135,0.0204739,-0.186538,0.129048,-0.063073,0.498746,0.11658,0.957255,-0.0848324,0.250748,
1745832309.757143,-3.92236,-5.70251,2.09125,-2.51719,-3.77405,3.53891,-0.0693313,-0.00149181,0.556587,0.117108,0.956223,-0.0907723,0.252356,0.7294,-0.227179,0.700198,0.0458632,0.974588,0.0245269,-0.217883,0.12896,-0.0642831,0.499465,0.117108,0.956223,-0.0907723,0.252356,
1745832309.767266,-3.76043,-5.59538,2.35175,-2.27636,-3.5579,3.64593,-0.0694399,-0.00148123,0.556809,0.116869,0.956745,-0.0910237,0.250391,0.730556,-0.227006,0.700683,0.0459066,0.981008,0.021205,-0.187261,0.12862,-0.0642563,0.498872,0.116869,0.956745,-0.0910237,0.250391,
1745832309.777222,-3.73908,-5.65345,2.34385,-2.30501,-3.54384,3.69156,-0.0694659,-0.00145702,0.556765,0.116505,0.956708,-0.0916016,0.250491,0.730567,-0.227014,0.700733,0.0465203,0.98117,0.020566,-0.186331,0.128621,-0.0642256,0.498913,0.116505,0.956708,-0.0916016,0.250491,
1745832309.787249,-3.73966,-5.62428,2.30269,-2.29801,-3.54547,3.66267,-0.0693315,-0.00149153,0.556582,0.117087,0.956208,-0.0908565,0.252391,0.730608,-0.227022,0.70075,0.0458881,0.980936,0.0213579,-0.187625,0.128962,-0.0642932,0.499481,0.117087,0.956208,-0.0908565,0.252391,
1745832309.797144,-3.78406,-5.5802,2.34434,-2.26317,-3.55666,3.64272,-0.0693361,-0.00149101,0.556581,0.11712,0.956207,-0.090842,0.252385,0.730546,-0.226987,0.700654,0.0468433,0.981259,0.0205359,-0.185782,0.128954,-0.0643013,0.499477,0.11712,0.956207,-0.090842,0.252385,
1745832309.807176,-4.07901,-5.44902,2.28767,-2.25757,-3.46667,3.42581,-0.0693334,-0.00149511,0.556575,0.117095,0.956199,-0.0908605,0.252421,0.731696,-0.224883,0.698675,0.082875,0.981566,0.0295497,-0.169664,0.128963,-0.0643004,0.499487,0.117095,0.956199,-0.0908605,0.252421,
1745832309.817209,-3.75741,-5.63099,2.3166,-2.29524,-3.55229,3.67814,-0.0693343,-0.00149234,0.55658,0.117088,0.956197,-0.090819,0.252449,0.730582,-0.227013,0.700721,0.0464812,0.981145,0.0204047,-0.186487,0.128968,-0.064286,0.4995,0.117088,0.956197,-0.090819,0.252449,
1745832309.827091,-3.80158,-5.52078,2.34959,-2.23678,-3.56368,3.59725,-0.0693404,-0.00149614,0.556576,0.117051,0.956196,-0.0908295,0.252466,0.730623,-0.227035,0.700795,0.046503,0.981098,0.020685,-0.1867,0.128968,-0.0642784,0.499504,0.117051,0.956196,-0.0908295,0.252466,
1745832309.837120,-3.74132,-5.61662,2.36091,-2.29159,-3.52775,3.66888,-0.0693364,-0.00149263,0.556586,0.117077,0.956216,-0.0909161,0.252344,0.730568,-0.227019,0.700731,0.0465047,0.981166,0.0205514,-0.186357,0.12895,-0.0643039,0.49947,0.117077,0.956216,-0.0909161,0.252344,
1745832309.847201,-3.77722,-5.63161,2.36003,-2.29566,-3.55995,3.674,-0.0693336,-0.00149081,0.556579,0.11711,0.956203,-0.0909128,0.252381,0.730624,-0.227036,0.700795,0.0465687,0.9811,0.0207079,-0.186669,0.128954,-0.0643129,0.499479,0.11711,0.956203,-0.0909128,0.252381,
1745832309.857134,-4.05904,-5.45742,2.36725,-2.2448,-3.43354,3.45626,-0.0693597,-0.00146046,0.556545,0.116833,0.956202,-0.0911212,0.252439,0.731803,-0.224972,0.698604,0.082556,0.982059,0.0278146,-0.167243,0.128956,-0.0642278,0.499482,0.116833,0.956202,-0.0911212,0.252439,
1745832309.867236,-4.08182,-5.47965,2.30513,-2.2616,-3.46412,3.45127,-0.0693375,-0.00149319,0.556581,0.117078,0.956199,-0.090911,0.252411,0.73172,-0.224857,0.698548,0.0831095,0.981802,0.0295676,-0.168177,0.128957,-0.0643033,0.499494,0.117078,0.956199,-0.090911,0.252411,
1745832309.877105,-4.08459,-5.47404,2.29967,-2.27004,-3.47173,3.44179,-0.0693338,-0.00149684,0.556583,0.117054,0.956219,-0.0908887,0.252355,0.731698,-0.224886,0.698686,0.0828722,0.981537,0.0295324,-0.16984,0.128958,-0.064294,0.499469,0.117054,0.956219,-0.0908887,0.252355,
1745832309.887236,-4.02378,-5.46799,2.24826,-2.24287,-3.43482,3.42201,-0.0693402,-0.00162507,0.556197,0.11601,0.955909,-0.0955442,0.252292,0.731775,-0.224944,0.698579,0.0824543,0.981834,0.029091,-0.168395,0.128853,-0.0650482,0.499435,0.11601,0.955909,-0.0955442,0.252292,
1745832309.897288,-3.80261,-5.66056,2.37036,-2.30498,-3.58327,3.69641,-0.0693327,-0.00149422,0.556575,0.117058,0.95621,-0.0908611,0.252398,0.73058,-0.227014,0.700721,0.0464955,0.981134,0.0203993,-0.186545,0.128965,-0.0642865,0.499478,0.117058,0.95621,-0.0908611,0.252398,
1745832309.907202,-3.7786,-5.63302,2.36567,-2.29377,-3.56045,3.67712,-0.0693292,-0.00149339,0.556576,0.117111,0.9562,-0.0908618,0.252409,0.73057,-0.227025,0.700734,0.0465055,0.981158,0.020607,-0.186388,0.128964,-0.0643046,0.499484,0.117111,0.9562,-0.0908618,0.252409,
1745832309.917252,-3.80227,-5.66351,2.4062,-2.30902,-3.57677,3.69504,-0.0693322,-0.00149333,0.556577,0.117081,0.956198,-0.090963,0.252394,0.730622,-0.227033,0.700798,0.0465132,0.981103,0.0207518,-0.186664,0.128958,-0.0643156,0.499486,0.117081,0.956198,-0.090963,0.252394,
1745832309.927220,-4.07182,-5.40338,2.33788,-2.22318,-3.42762,3.41329,-0.0693344,-0.00149563,0.556576,0.117054,0.956202,-0.0908997,0.252416,0.731869,-0.224941,0.698303,0.0845516,0.982001,0.0283018,-0.166507,0.128964,-0.0642944,0.499489,0.117054,0.956202,-0.0908997,0.252416,
1745832309.937194,-4.02307,-5.45306,2.28615,-2.26337,-3.41597,3.42728,-0.0693372,-0.00149328,0.556578,0.11709,0.956199,-0.0909101,0.252407,0.731677,-0.224811,0.698571,0.0832372,0.98157,0.0300818,-0.169375,0.128956,-0.0643072,0.499489,0.11709,0.956199,-0.0909101,0.252407,
1745832309.947274,-3.75776,-5.66831,2.33298,-2.31608,-3.55596,3.70017,-0.0693309,-0.00149371,0.556579,0.117157,0.956199,-0.0908011,0.252415,0.730623,-0.227036,0.700796,0.0464949,0.981094,0.0207339,-0.186714,0.128961,-0.0643082,0.499485,0.117157,0.956199,-0.0908011,0.252415,
1745832309.957144,-3.98569,-5.44483,2.2813,-2.24531,-3.38351,3.4535,-0.0693327,-0.00149035,0.556587,0.117089,0.956207,-0.0908591,0.252394,0.73177,-0.224892,0.698504,0.0832044,0.982111,0.0283033,-0.166534,0.128961,-0.0642932,0.499488,0.117089,0.956207,-0.0908591,0.252394,
1745832309.967245,-4.08429,-5.35273,2.33656,-2.18675,-3.42853,3.36766,-0.0693639,-0.00146313,0.556538,0.116826,0.95619,-0.0912384,0.252446,0.731687,-0.224799,0.698363,0.0846194,0.982169,0.0294513,-0.165275,0.128948,-0.0642529,0.499488,0.116826,0.95619,-0.0912384,0.252446,
1745832309.977153,-3.74384,-5.54522,2.38382,-2.27401,-3.52952,3.64266,-0.0694042,-0.00166499,0.557342,0.116353,0.957794,-0.086871,0.248084,0.73055,-0.226999,0.700681,0.0459531,0.980999,0.0211727,-0.187297,0.128597,-0.0633739,0.498077,0.116353,0.957794,-0.086871,0.248084,
1745832309.987225,-3.77892,-5.56204,2.3302,-2.25698,-3.55488,3.62814,-0.0693582,-0.00146459,0.556545,0.116815,0.9562,-0.0911821,0.252433,0.730576,-0.227014,0.700719,0.0464501,0.981149,0.0204219,-0.186472,0.128956,-0.0642385,0.499484,0.116815,0.9562,-0.0911821,0.252433,
1745832309.997264,-3.818,-5.55532,2.41114,-2.28284,-3.56843,3.65733,-0.069356,-0.00174836,0.557038,0.116549,0.957251,-0.0848337,0.250779,0.730566,-0.226999,0.700673,0.0458951,0.98097,0.0210915,-0.187473,0.129055,-0.0630708,0.498749,0.116549,0.957251,-0.0848337,0.250779,
1745832310.007194,-4.08217,-5.44174,2.33987,-2.22895,-3.4379,3.43233,-0.0693597,-0.00146794,0.556541,0.116827,0.956192,-0.0911916,0.252454,0.731708,-0.224815,0.698359,0.0842797,0.98218,0.0292905,-0.165414,0.128955,-0.0642481,0.49949,0.116827,0.956192,-0.0911916,0.252454,
1745832310.017256,-4.05558,-5.3879,2.30883,-2.22081,-3.43291,3.3901,-0.069335,-0.00149099,0.556582,0.11714,0.956202,-0.0908514,0.252394,0.731716,-0.224848,0.698558,0.0831598,0.981799,0.0294196,-0.168193,0.128954,-0.0643102,0.499483,0.11714,0.956202,-0.0908514,0.252394,
